,Unnamed: 0,url,repository_url,labels_url,comments_url,events_url,html_url,id,node_id,number,title,labels,state,locked,assignee,assignees,comments,created_at,updated_at,closed_at,author_association,active_lock_reason,body,timeline_url,performed_via_github_app,state_reason,score,user.login,user.id,user.node_id,user.avatar_url,user.gravatar_id,user.url,user.html_url,user.followers_url,user.following_url,user.gists_url,user.starred_url,user.subscriptions_url,user.organizations_url,user.repos_url,user.events_url,user.received_events_url,user.type,user.site_admin,milestone.url,milestone.html_url,milestone.labels_url,milestone.id,milestone.node_id,milestone.number,milestone.title,milestone.description,milestone.creator.login,milestone.creator.id,milestone.creator.node_id,milestone.creator.avatar_url,milestone.creator.gravatar_id,milestone.creator.url,milestone.creator.html_url,milestone.creator.followers_url,milestone.creator.following_url,milestone.creator.gists_url,milestone.creator.starred_url,milestone.creator.subscriptions_url,milestone.creator.organizations_url,milestone.creator.repos_url,milestone.creator.events_url,milestone.creator.received_events_url,milestone.creator.type,milestone.creator.site_admin,milestone.open_issues,milestone.closed_issues,milestone.state,milestone.created_at,milestone.updated_at,milestone.due_on,milestone.closed_at,reactions.url,reactions.total_count,reactions.+1,reactions.-1,reactions.laugh,reactions.hooray,reactions.confused,reactions.heart,reactions.rocket,reactions.eyes,milestone,draft,pull_request.url,pull_request.html_url,pull_request.diff_url,pull_request.patch_url,pull_request.merged_at,assignee.login,assignee.id,assignee.node_id,assignee.avatar_url,assignee.gravatar_id,assignee.url,assignee.html_url,assignee.followers_url,assignee.following_url,assignee.gists_url,assignee.starred_url,assignee.subscriptions_url,assignee.organizations_url,assignee.repos_url,assignee.events_url,assignee.received_events_url,assignee.type,assignee.site_admin,days_age
1192,1192,https://api.github.com/repos/surge-synthesizer/surge/issues/7078,https://api.github.com/repos/surge-synthesizer/surge,https://api.github.com/repos/surge-synthesizer/surge/issues/7078/labels{/name},https://api.github.com/repos/surge-synthesizer/surge/issues/7078/comments,https://api.github.com/repos/surge-synthesizer/surge/issues/7078/events,https://github.com/surge-synthesizer/surge/pull/7078,1778382762.0,PR_kwDOCOvoes5UHJTy,7078.0,Very minor typo fixes in tests again,[],closed,False,,[],0.0,2023-06-28,2023-06-28T09:15:20Z,2023-06-28,COLLABORATOR,,,https://api.github.com/repos/surge-synthesizer/surge/issues/7078/timeline,,,1.0,mkruselj,2393720.0,MDQ6VXNlcjIzOTM3MjA=,https://avatars.githubusercontent.com/u/2393720?v=4,,https://api.github.com/users/mkruselj,https://github.com/mkruselj,https://api.github.com/users/mkruselj/followers,https://api.github.com/users/mkruselj/following{/other_user},https://api.github.com/users/mkruselj/gists{/gist_id},https://api.github.com/users/mkruselj/starred{/owner}{/repo},https://api.github.com/users/mkruselj/subscriptions,https://api.github.com/users/mkruselj/orgs,https://api.github.com/users/mkruselj/repos,https://api.github.com/users/mkruselj/events{/privacy},https://api.github.com/users/mkruselj/received_events,User,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.github.com/repos/surge-synthesizer/surge/issues/7078/reactions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,https://api.github.com/repos/surge-synthesizer/surge/pulls/7078,https://github.com/surge-synthesizer/surge/pull/7078,https://github.com/surge-synthesizer/surge/pull/7078.diff,https://github.com/surge-synthesizer/surge/pull/7078.patch,2023-06-28T09:15:18Z,,,,,,,,,,,,,,,,,,,0
1193,1193,https://api.github.com/repos/surge-synthesizer/surge/issues/7077,https://api.github.com/repos/surge-synthesizer/surge,https://api.github.com/repos/surge-synthesizer/surge/issues/7077/labels{/name},https://api.github.com/repos/surge-synthesizer/surge/issues/7077/comments,https://api.github.com/repos/surge-synthesizer/surge/issues/7077/events,https://github.com/surge-synthesizer/surge/pull/7077,1777960612.0,PR_kwDOCOvoes5UFuh2,7077.0,CTest Display names display the first tag in their name,[],closed,False,,[],0.0,2023-06-28,2023-06-28T01:08:23Z,2023-06-28,COLLABORATOR,,Just to make it a bit more wieldy,https://api.github.com/repos/surge-synthesizer/surge/issues/7077/timeline,,,1.0,baconpaul,13387561.0,MDQ6VXNlcjEzMzg3NTYx,https://avatars.githubusercontent.com/u/13387561?v=4,,https://api.github.com/users/baconpaul,https://github.com/baconpaul,https://api.github.com/users/baconpaul/followers,https://api.github.com/users/baconpaul/following{/other_user},https://api.github.com/users/baconpaul/gists{/gist_id},https://api.github.com/users/baconpaul/starred{/owner}{/repo},https://api.github.com/users/baconpaul/subscriptions,https://api.github.com/users/baconpaul/orgs,https://api.github.com/users/baconpaul/repos,https://api.github.com/users/baconpaul/events{/privacy},https://api.github.com/users/baconpaul/received_events,User,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.github.com/repos/surge-synthesizer/surge/issues/7077/reactions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,https://api.github.com/repos/surge-synthesizer/surge/pulls/7077,https://github.com/surge-synthesizer/surge/pull/7077,https://github.com/surge-synthesizer/surge/pull/7077.diff,https://github.com/surge-synthesizer/surge/pull/7077.patch,2023-06-28T01:08:20Z,,,,,,,,,,,,,,,,,,,0
1194,1194,https://api.github.com/repos/surge-synthesizer/surge/issues/7076,https://api.github.com/repos/surge-synthesizer/surge,https://api.github.com/repos/surge-synthesizer/surge/issues/7076/labels{/name},https://api.github.com/repos/surge-synthesizer/surge/issues/7076/comments,https://api.github.com/repos/surge-synthesizer/surge/issues/7076/events,https://github.com/surge-synthesizer/surge/pull/7076,1777870145.0,PR_kwDOCOvoes5UFayw,7076.0,Clean up names of tests,[],closed,False,,[],0.0,2023-06-27,2023-06-27T23:23:22Z,2023-06-27,COLLABORATOR,,,https://api.github.com/repos/surge-synthesizer/surge/issues/7076/timeline,,,1.0,mkruselj,2393720.0,MDQ6VXNlcjIzOTM3MjA=,https://avatars.githubusercontent.com/u/2393720?v=4,,https://api.github.com/users/mkruselj,https://github.com/mkruselj,https://api.github.com/users/mkruselj/followers,https://api.github.com/users/mkruselj/following{/other_user},https://api.github.com/users/mkruselj/gists{/gist_id},https://api.github.com/users/mkruselj/starred{/owner}{/repo},https://api.github.com/users/mkruselj/subscriptions,https://api.github.com/users/mkruselj/orgs,https://api.github.com/users/mkruselj/repos,https://api.github.com/users/mkruselj/events{/privacy},https://api.github.com/users/mkruselj/received_events,User,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.github.com/repos/surge-synthesizer/surge/issues/7076/reactions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,https://api.github.com/repos/surge-synthesizer/surge/pulls/7076,https://github.com/surge-synthesizer/surge/pull/7076,https://github.com/surge-synthesizer/surge/pull/7076.diff,https://github.com/surge-synthesizer/surge/pull/7076.patch,2023-06-27T23:23:19Z,,,,,,,,,,,,,,,,,,,0
1195,1195,https://api.github.com/repos/surge-synthesizer/surge/issues/7075,https://api.github.com/repos/surge-synthesizer/surge,https://api.github.com/repos/surge-synthesizer/surge/issues/7075/labels{/name},https://api.github.com/repos/surge-synthesizer/surge/issues/7075/comments,https://api.github.com/repos/surge-synthesizer/surge/issues/7075/events,https://github.com/surge-synthesizer/surge/pull/7075,1777754462.0,PR_kwDOCOvoes5UFBeg,7075.0,speed up ci a bit maybe,[],closed,False,,[],1.0,2023-06-27,2023-06-27T21:28:59Z,2023-06-27,COLLABORATOR,,,https://api.github.com/repos/surge-synthesizer/surge/issues/7075/timeline,,,1.0,baconpaul,13387561.0,MDQ6VXNlcjEzMzg3NTYx,https://avatars.githubusercontent.com/u/13387561?v=4,,https://api.github.com/users/baconpaul,https://github.com/baconpaul,https://api.github.com/users/baconpaul/followers,https://api.github.com/users/baconpaul/following{/other_user},https://api.github.com/users/baconpaul/gists{/gist_id},https://api.github.com/users/baconpaul/starred{/owner}{/repo},https://api.github.com/users/baconpaul/subscriptions,https://api.github.com/users/baconpaul/orgs,https://api.github.com/users/baconpaul/repos,https://api.github.com/users/baconpaul/events{/privacy},https://api.github.com/users/baconpaul/received_events,User,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.github.com/repos/surge-synthesizer/surge/issues/7075/reactions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,https://api.github.com/repos/surge-synthesizer/surge/pulls/7075,https://github.com/surge-synthesizer/surge/pull/7075,https://github.com/surge-synthesizer/surge/pull/7075.diff,https://github.com/surge-synthesizer/surge/pull/7075.patch,,,,,,,,,,,,,,,,,,,,0
1196,1196,https://api.github.com/repos/surge-synthesizer/surge/issues/7074,https://api.github.com/repos/surge-synthesizer/surge,https://api.github.com/repos/surge-synthesizer/surge/issues/7074/labels{/name},https://api.github.com/repos/surge-synthesizer/surge/issues/7074/comments,https://api.github.com/repos/surge-synthesizer/surge/issues/7074/events,https://github.com/surge-synthesizer/surge/pull/7074,1777659790.0,PR_kwDOCOvoes5UEspt,7074.0,Tests try to load from local data if it is there,[],closed,False,,[],0.0,2023-06-27,2023-06-27T20:57:53Z,2023-06-27,COLLABORATOR,,"resources/data/patches_factory exists -> resources/data is the path we want. if not, default to """" which uses standard resolution.",https://api.github.com/repos/surge-synthesizer/surge/issues/7074/timeline,,,1.0,baconpaul,13387561.0,MDQ6VXNlcjEzMzg3NTYx,https://avatars.githubusercontent.com/u/13387561?v=4,,https://api.github.com/users/baconpaul,https://github.com/baconpaul,https://api.github.com/users/baconpaul/followers,https://api.github.com/users/baconpaul/following{/other_user},https://api.github.com/users/baconpaul/gists{/gist_id},https://api.github.com/users/baconpaul/starred{/owner}{/repo},https://api.github.com/users/baconpaul/subscriptions,https://api.github.com/users/baconpaul/orgs,https://api.github.com/users/baconpaul/repos,https://api.github.com/users/baconpaul/events{/privacy},https://api.github.com/users/baconpaul/received_events,User,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.github.com/repos/surge-synthesizer/surge/issues/7074/reactions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,https://api.github.com/repos/surge-synthesizer/surge/pulls/7074,https://github.com/surge-synthesizer/surge/pull/7074,https://github.com/surge-synthesizer/surge/pull/7074.diff,https://github.com/surge-synthesizer/surge/pull/7074.patch,2023-06-27T20:57:50Z,,,,,,,,,,,,,,,,,,,0
1197,1197,https://api.github.com/repos/surge-synthesizer/surge/issues/7073,https://api.github.com/repos/surge-synthesizer/surge,https://api.github.com/repos/surge-synthesizer/surge/issues/7073/labels{/name},https://api.github.com/repos/surge-synthesizer/surge/issues/7073/comments,https://api.github.com/repos/surge-synthesizer/surge/issues/7073/events,https://github.com/surge-synthesizer/surge/pull/7073,1777640403.0,PR_kwDOCOvoes5UEoaj,7073.0,Minor OSC menu and HTML tweak,[],closed,False,,[],0.0,2023-06-27,2023-06-27T19:40:02Z,2023-06-27,COLLABORATOR,,,https://api.github.com/repos/surge-synthesizer/surge/issues/7073/timeline,,,1.0,mkruselj,2393720.0,MDQ6VXNlcjIzOTM3MjA=,https://avatars.githubusercontent.com/u/2393720?v=4,,https://api.github.com/users/mkruselj,https://github.com/mkruselj,https://api.github.com/users/mkruselj/followers,https://api.github.com/users/mkruselj/following{/other_user},https://api.github.com/users/mkruselj/gists{/gist_id},https://api.github.com/users/mkruselj/starred{/owner}{/repo},https://api.github.com/users/mkruselj/subscriptions,https://api.github.com/users/mkruselj/orgs,https://api.github.com/users/mkruselj/repos,https://api.github.com/users/mkruselj/events{/privacy},https://api.github.com/users/mkruselj/received_events,User,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.github.com/repos/surge-synthesizer/surge/issues/7073/reactions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,https://api.github.com/repos/surge-synthesizer/surge/pulls/7073,https://github.com/surge-synthesizer/surge/pull/7073,https://github.com/surge-synthesizer/surge/pull/7073.diff,https://github.com/surge-synthesizer/surge/pull/7073.patch,2023-06-27T19:39:42Z,,,,,,,,,,,,,,,,,,,0
1198,1198,https://api.github.com/repos/surge-synthesizer/surge/issues/7072,https://api.github.com/repos/surge-synthesizer/surge,https://api.github.com/repos/surge-synthesizer/surge/issues/7072/labels{/name},https://api.github.com/repos/surge-synthesizer/surge/issues/7072/comments,https://api.github.com/repos/surge-synthesizer/surge/issues/7072/events,https://github.com/surge-synthesizer/surge/pull/7072,1776938276.0,PR_kwDOCOvoes5UCOEm,7072.0,Move to CatchV3; start enabling CTest,[],closed,False,,[],0.0,2023-06-27,2023-06-27T19:08:11Z,2023-06-27,COLLABORATOR,,,https://api.github.com/repos/surge-synthesizer/surge/issues/7072/timeline,,,1.0,baconpaul,13387561.0,MDQ6VXNlcjEzMzg3NTYx,https://avatars.githubusercontent.com/u/13387561?v=4,,https://api.github.com/users/baconpaul,https://github.com/baconpaul,https://api.github.com/users/baconpaul/followers,https://api.github.com/users/baconpaul/following{/other_user},https://api.github.com/users/baconpaul/gists{/gist_id},https://api.github.com/users/baconpaul/starred{/owner}{/repo},https://api.github.com/users/baconpaul/subscriptions,https://api.github.com/users/baconpaul/orgs,https://api.github.com/users/baconpaul/repos,https://api.github.com/users/baconpaul/events{/privacy},https://api.github.com/users/baconpaul/received_events,User,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.github.com/repos/surge-synthesizer/surge/issues/7072/reactions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,https://api.github.com/repos/surge-synthesizer/surge/pulls/7072,https://github.com/surge-synthesizer/surge/pull/7072,https://github.com/surge-synthesizer/surge/pull/7072.diff,https://github.com/surge-synthesizer/surge/pull/7072.patch,2023-06-27T19:08:06Z,,,,,,,,,,,,,,,,,,,0
1199,1199,https://api.github.com/repos/surge-synthesizer/surge/issues/7071,https://api.github.com/repos/surge-synthesizer/surge,https://api.github.com/repos/surge-synthesizer/surge/issues/7071/labels{/name},https://api.github.com/repos/surge-synthesizer/surge/issues/7071/comments,https://api.github.com/repos/surge-synthesizer/surge/issues/7071/events,https://github.com/surge-synthesizer/surge/issues/7071,1775484499.0,I_kwDOCOvoes5p075T,7071.0,Audio/MIDI Settings window doesn't show on Ubuntu 23.04,"[{'id': 1178873237, 'node_id': 'MDU6TGFiZWwxMTc4ODczMjM3', 'url': 'https://api.github.com/repos/surge-synthesizer/surge/labels/Linux', 'name': 'Linux', 'color': '73cad6', 'default': False, 'description': 'Issues which only occur on Linux'}, {'id': 2176487016, 'node_id': 'MDU6TGFiZWwyMTc2NDg3MDE2', 'url': 'https://api.github.com/repos/surge-synthesizer/surge/labels/Bug%20Report', 'name': 'Bug Report', 'color': '1d76db', 'default': False, 'description': 'Item submitted using the Bug Report template'}]",closed,False,,[],5.0,2023-06-26,2023-06-27T10:52:16Z,2023-06-27,NONE,,"**Bug Description:**
Unable to open Audio/MIDI Settings window in standalone app (JUCE issue?)

**Surge XT Version**
1.0.0 -> 1.2.3

* Version:
Standalone

**Reproduction Steps:**
1. Click ""Options""
2. Click ""Audio/MIDI Settings...""
3. The Settings window doesn't show up.

**Expected Behavior:**
Settings window shows up

**Computer Information (please complete the following!):**
 - OS: Ubuntu 23.04
 - Host: Standalone

**Additional Information:**
The setting window shows up when the app is launched in XNest without any WM.",https://api.github.com/repos/surge-synthesizer/surge/issues/7071/timeline,,completed,1.0,wupeka,1089281.0,MDQ6VXNlcjEwODkyODE=,https://avatars.githubusercontent.com/u/1089281?v=4,,https://api.github.com/users/wupeka,https://github.com/wupeka,https://api.github.com/users/wupeka/followers,https://api.github.com/users/wupeka/following{/other_user},https://api.github.com/users/wupeka/gists{/gist_id},https://api.github.com/users/wupeka/starred{/owner}{/repo},https://api.github.com/users/wupeka/subscriptions,https://api.github.com/users/wupeka/orgs,https://api.github.com/users/wupeka/repos,https://api.github.com/users/wupeka/events{/privacy},https://api.github.com/users/wupeka/received_events,User,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.github.com/repos/surge-synthesizer/surge/issues/7071/reactions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1
1200,1200,https://api.github.com/repos/surge-synthesizer/surge/issues/7070,https://api.github.com/repos/surge-synthesizer/surge,https://api.github.com/repos/surge-synthesizer/surge/issues/7070/labels{/name},https://api.github.com/repos/surge-synthesizer/surge/issues/7070/comments,https://api.github.com/repos/surge-synthesizer/surge/issues/7070/events,https://github.com/surge-synthesizer/surge/pull/7070,1775405623.0,PR_kwDOCOvoes5T9Dgx,7070.0,"Support MIDI learn over all channels, scene parameters are now learnable separately",[],closed,False,,[],2.0,2023-06-26,2023-06-27T14:55:21Z,2023-06-27,COLLABORATOR,,"Closes #574, closes #3582.",https://api.github.com/repos/surge-synthesizer/surge/issues/7070/timeline,,,1.0,mkruselj,2393720.0,MDQ6VXNlcjIzOTM3MjA=,https://avatars.githubusercontent.com/u/2393720?v=4,,https://api.github.com/users/mkruselj,https://github.com/mkruselj,https://api.github.com/users/mkruselj/followers,https://api.github.com/users/mkruselj/following{/other_user},https://api.github.com/users/mkruselj/gists{/gist_id},https://api.github.com/users/mkruselj/starred{/owner}{/repo},https://api.github.com/users/mkruselj/subscriptions,https://api.github.com/users/mkruselj/orgs,https://api.github.com/users/mkruselj/repos,https://api.github.com/users/mkruselj/events{/privacy},https://api.github.com/users/mkruselj/received_events,User,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.github.com/repos/surge-synthesizer/surge/issues/7070/reactions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,https://api.github.com/repos/surge-synthesizer/surge/pulls/7070,https://github.com/surge-synthesizer/surge/pull/7070,https://github.com/surge-synthesizer/surge/pull/7070.diff,https://github.com/surge-synthesizer/surge/pull/7070.patch,2023-06-27T14:55:18Z,,,,,,,,,,,,,,,,,,,1
1201,1201,https://api.github.com/repos/surge-synthesizer/surge/issues/7069,https://api.github.com/repos/surge-synthesizer/surge,https://api.github.com/repos/surge-synthesizer/surge/issues/7069/labels{/name},https://api.github.com/repos/surge-synthesizer/surge/issues/7069/comments,https://api.github.com/repos/surge-synthesizer/surge/issues/7069/events,https://github.com/surge-synthesizer/surge/issues/7069,1773563883.0,I_kwDOCOvoes5ptm_r,7069.0,] key and new vkb,"[{'id': 2176487016, 'node_id': 'MDU6TGFiZWwyMTc2NDg3MDE2', 'url': 'https://api.github.com/repos/surge-synthesizer/surge/labels/Bug%20Report', 'name': 'Bug Report', 'color': '1d76db', 'default': False, 'description': 'Item submitted using the Bug Report template'}, {'id': 3293667621, 'node_id': 'MDU6TGFiZWwzMjkzNjY3NjIx', 'url': 'https://api.github.com/repos/surge-synthesizer/surge/labels/Accessibility', 'name': 'Accessibility', 'color': '50BF51', 'default': False, 'description': 'Issues related to making Surge more accessible'}]",closed,False,,[],5.0,2023-06-25,2023-06-29T11:21:01Z,2023-06-29,COLLABORATOR,,"With the new vkb we bind `]` to extended keyboard but that key is also accessible key for menu open so right now any action with accessible on that opens a menu also plays a key. So

1. why? Why doesn’t the event get eaten and why does it go to the vkb. Is it keypress vs scan keybed
2. If we can’t answer that de extend the keyboard if the key edits are on and
3. If we can’t do a that make a narrow vkb binding which activates when key edits are on 

or some such. But gotta sort it out!",https://api.github.com/repos/surge-synthesizer/surge/issues/7069/timeline,,completed,1.0,baconpaul,13387561.0,MDQ6VXNlcjEzMzg3NTYx,https://avatars.githubusercontent.com/u/13387561?v=4,,https://api.github.com/users/baconpaul,https://github.com/baconpaul,https://api.github.com/users/baconpaul/followers,https://api.github.com/users/baconpaul/following{/other_user},https://api.github.com/users/baconpaul/gists{/gist_id},https://api.github.com/users/baconpaul/starred{/owner}{/repo},https://api.github.com/users/baconpaul/subscriptions,https://api.github.com/users/baconpaul/orgs,https://api.github.com/users/baconpaul/repos,https://api.github.com/users/baconpaul/events{/privacy},https://api.github.com/users/baconpaul/received_events,User,False,https://api.github.com/repos/surge-synthesizer/surge/milestones/32,https://github.com/surge-synthesizer/surge/milestone/32,https://api.github.com/repos/surge-synthesizer/surge/milestones/32/labels,9249176.0,MI_kwDOCOvoes4AjSGY,32.0,Surge XT 1.3,"We thought we'd have 1.2.1 perhaps but it didn't happen, and then PhilS came and started working on OSC, so we have it as a big feature to form a whole new release around it!",baconpaul,13387561.0,MDQ6VXNlcjEzMzg3NTYx,https://avatars.githubusercontent.com/u/13387561?v=4,,https://api.github.com/users/baconpaul,https://github.com/baconpaul,https://api.github.com/users/baconpaul/followers,https://api.github.com/users/baconpaul/following{/other_user},https://api.github.com/users/baconpaul/gists{/gist_id},https://api.github.com/users/baconpaul/starred{/owner}{/repo},https://api.github.com/users/baconpaul/subscriptions,https://api.github.com/users/baconpaul/orgs,https://api.github.com/users/baconpaul/repos,https://api.github.com/users/baconpaul/events{/privacy},https://api.github.com/users/baconpaul/received_events,User,False,0.0,101.0,closed,2023-04-05T12:36:14Z,2023-12-08T15:44:21Z,,2023-12-08T15:44:05Z,https://api.github.com/repos/surge-synthesizer/surge/issues/7069/reactions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,4
